,Unnamed: 0,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
248,248,1624924800,17.24,15.18,15.77,27516.94,426357.11,15.49,multiply,BTC,2021-06-29
249,249,1624838400,16.27,12.93,12.98,45487.52,717518.49,15.77,multiply,BTC,2021-06-28
250,250,1624752000,16.08,12.56,13.7,31204.39,405122.29,12.98,multiply,BTC,2021-06-27
251,251,1624665600,15.77,13.57,15.67,34462.73,472191.89,13.7,multiply,BTC,2021-06-26
252,252,1624579200,16.48,13.3,15.52,19886.41,311568.41,15.67,multiply,BTC,2021-06-25
253,253,1624492800,17.26,14.3,17.33,12458.95,193324.09,15.52,multiply,BTC,2021-06-24
254,254,1624406400,19.48,16.09,16.51,17320.8,300176.44,17.33,multiply,BTC,2021-06-23
255,255,1624320000,17.39,15.65,18.86,22906.77,378119.14,16.51,multiply,BTC,2021-06-22
256,256,1624233600,19.29,17.27,17.66,28428.12,536028.08,18.86,multiply,BTC,2021-06-21
257,257,1624147200,18.8,17.52,16.95,24490.88,432444.5,17.66,multiply,BTC,2021-06-20
258,258,1624060800,17.65,16.64,16.52,13633.72,231040.66,16.95,multiply,BTC,2021-06-19
259,259,1623974400,16.68,14.84,16.56,16630.98,274816.59,16.52,multiply,BTC,2021-06-18
260,260,1623888000,17.6,16.08,16.9,19943.22,330355.25,16.56,multiply,BTC,2021-06-17
261,261,1623801600,17.45,14.15,15.4,22070.68,372967.38,16.9,multiply,BTC,2021-06-16
262,262,1623715200,16.05,14.59,15.9,23574.87,363026.74,15.4,multiply,BTC,2021-06-15
263,263,1623628800,18.85,15.69,18.03,26069.75,414401.58,15.9,multiply,BTC,2021-06-14
264,264,1623542400,19.88,16.63,15.9,23003.14,414713.02,18.03,multiply,BTC,2021-06-13
265,265,1623456000,16.49,14.65,16.02,17277.21,274646.22,15.9,multiply,BTC,2021-06-12
266,266,1623369600,17.34,15.1,15.94,18883.84,302532.75,16.02,multiply,BTC,2021-06-11
267,267,1623283200,16.7,14.82,15.11,17086.77,272388.59,15.94,multiply,BTC,2021-06-10
268,268,1623196800,18.21,14.38,17.22,21597.26,326233.58,15.11,multiply,BTC,2021-06-09
269,269,1623110400,19.1,15.39,17.08,29058.84,500445.17,17.22,multiply,BTC,2021-06-08
270,270,1623024000,17.28,14.54,16.61,33956.31,579962.67,17.08,multiply,BTC,2021-06-07
271,271,1622937600,17.59,16.28,17.45,17200.0,285626.85,16.61,multiply,BTC,2021-06-06
272,272,1622851200,17.95,16.04,18.14,26878.21,469156.98,17.45,multiply,BTC,2021-06-05
273,273,1622764800,19.36,16.87,18.03,23752.62,430814.11,18.14,multiply,BTC,2021-06-04
274,274,1622678400,18.68,16.78,18.2,18293.32,329865.81,18.03,multiply,BTC,2021-06-03
275,275,1622592000,19.13,16.86,17.77,21267.99,387055.58,18.2,multiply,BTC,2021-06-02
276,276,1622505600,17.96,15.34,16.19,23704.55,421195.67,17.77,multiply,BTC,2021-06-01
277,277,1622419200,17.11,15.97,19.17,40998.58,663840.44,16.19,multiply,BTC,2021-05-31
278,278,1622332800,19.41,17.41,14.47,35331.07,677405.76,19.17,multiply,BTC,2021-05-30
