,Unnamed: 0,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
1,1,1646265600,42516.84,42470.12,43935.37,729.99,31005865.36,42474.37,multiply,BTC,2022-03-03
2,2,1646179200,43935.37,43926.58,44428.47,416.14,18283264.87,43935.37,multiply,BTC,2022-03-02
3,3,1646092800,44472.9,44392.93,43189.46,422.25,18759921.46,44428.47,multiply,BTC,2022-03-01
4,4,1646006400,43232.65,43180.82,37714.96,432.21,18666916.51,43189.46,multiply,BTC,2022-02-28
5,5,1645920000,37752.67,37669.7,39127.0,360.25,13586814.34,37714.96,multiply,BTC,2022-02-27
6,6,1645833600,39173.96,39107.44,39231.92,421.1,16476380.98,39127.0,multiply,BTC,2022-02-26
7,7,1645747200,39279.01,39224.07,38353.62,433.78,17018023.15,39231.92,multiply,BTC,2022-02-25
8,8,1645660800,38391.97,38338.28,37270.85,1125.74,43176204.18,38353.62,multiply,BTC,2022-02-24
9,9,1645574400,37308.12,37270.85,38267.75,471.35,17567615.15,37270.85,multiply,BTC,2022-02-23
10,10,1645488000,38306.02,38229.48,37037.39,874.55,33467060.76,38267.75,multiply,BTC,2022-02-22
11,11,1645401600,37074.43,37026.28,38397.25,678.59,25133202.48,37037.39,multiply,BTC,2022-02-21
12,12,1645315200,38397.25,38305.1,40103.11,220.82,8478880.74,38397.25,multiply,BTC,2022-02-20
13,13,1645228800,40147.23,40067.01,39994.66,374.67,15025431.96,40103.11,multiply,BTC,2022-02-19
14,14,1645142400,40034.65,39990.66,40545.09,757.06,30278357.3,39994.66,multiply,BTC,2022-02-18
15,15,1645056000,40626.18,40541.04,43896.34,791.56,32093871.44,40545.09,multiply,BTC,2022-02-17
16,16,1644969600,43984.13,43896.34,44576.33,223.99,9832341.2,43896.34,multiply,BTC,2022-02-16
17,17,1644883200,44620.91,44576.33,42552.28,566.27,25242238.39,44576.33,multiply,BTC,2022-02-15
18,18,1644796800,42594.83,42539.51,42069.84,341.23,14520114.5,42552.28,multiply,BTC,2022-02-14
19,19,1644710400,42368.49,41449.31,42228.38,158.27,6664745.02,42109.97,multiply,ETH,2022-02-13
20,20,1644624000,42239.01,42226.34,42390.5,272.79,11522379.54,42239.01,multiply,BTC,2022-02-12
21,21,1644537600,42441.38,42348.1,43522.96,511.34,21675958.37,42390.5,multiply,BTC,2022-02-11
22,22,1644451200,43531.67,43457.67,44422.91,278.58,12124627.22,43522.96,multiply,BTC,2022-02-10
23,23,1644364800,44422.91,44409.58,44075.71,252.35,11210121.34,44422.91,multiply,BTC,2022-02-09
24,24,1644278400,44080.12,44066.9,43856.68,630.35,27783125.05,44075.71,multiply,BTC,2022-02-08
25,25,1644192000,43861.07,43804.05,42412.41,563.81,24726836.95,43856.68,multiply,BTC,2022-02-07
26,26,1644105600,42412.41,42386.96,41418.21,299.15,12687672.45,42412.41,multiply,BTC,2022-02-06
27,27,1644019200,41418.21,41385.08,41590.34,264.16,10941034.35,41418.21,multiply,BTC,2022-02-05
28,28,1643932800,41673.52,41519.64,37328.64,810.79,33721031.77,41590.34,multiply,BTC,2022-02-04
29,29,1643846400,37365.97,37313.71,36955.11,767.74,28658690.07,37328.64,multiply,BTC,2022-02-03
30,30,1643760000,36955.11,36918.19,38760.21,230.12,8504109.5,36955.11,multiply,BTC,2022-02-02
31,31,1643673600,38760.21,38717.62,38494.66,312.78,12123418.95,38760.21,multiply,BTC,2022-02-01
32,32,1643587200,38533.15,38490.81,37946.35,629.2,24220840.07,38494.66,multiply,BTC,2022-01-31
33,33,1643500800,37984.26,37908.44,38223.04,382.41,14511063.11,37946.35,multiply,BTC,2022-01-30
34,34,1643414400,38223.04,38184.86,37782.44,213.49,8160237.85,38223.04,multiply,BTC,2022-01-29
35,35,1643328000,37782.44,37744.7,37189.85,549.92,20777321.99,37782.44,multiply,BTC,2022-01-28
36,36,1643241600,37375.8,37171.26,36829.37,838.32,31176995.05,37189.85,multiply,BTC,2022-01-27
37,37,1643155200,36903.03,36807.27,36975.99,772.49,28450320.03,36829.37,multiply,BTC,2022-01-26
38,38,1643068800,37049.94,36975.99,36739.49,947.57,35037338.84,36975.99,multiply,BTC,2022-01-25
39,39,1642982400,36739.49,36702.79,36324.44,2064.45,75846845.89,36739.49,multiply,BTC,2022-01-24
40,40,1642896000,36324.44,36288.15,35075.92,811.54,29478734.54,36324.44,multiply,BTC,2022-01-23
41,41,1642809600,35146.07,35068.9,36465.65,2366.31,83000500.26,35075.92,multiply,BTC,2022-01-22
42,42,1642723200,41016.64,35545.32,40716.28,850.59,32562260.52,36481.74,direct,,2022-01-21
43,43,1642636800,40737.73,40692.96,41674.8,340.68,13864664.18,40697.03,multiply,BTC,2022-01-20
44,44,1642550400,41674.8,41645.63,42372.75,386.68,16114811.66,41674.8,multiply,BTC,2022-01-19
45,45,1642464000,42542.24,42360.04,42266.6,786.39,33321506.87,42372.75,multiply,BTC,2022-01-18
46,46,1642377600,42519.95,42224.38,43143.46,442.15,18688179.13,42266.6,multiply,BTC,2022-01-17
47,47,1642291200,43358.96,43083.12,43131.83,284.08,12256194.22,43143.46,multiply,BTC,2022-01-16
48,48,1642204800,43131.83,43088.74,43089.83,351.61,15165582.3,43131.83,multiply,BTC,2022-01-15
49,49,1642118400,43176.01,43089.83,42618.19,442.64,19073282.35,43089.83,multiply,BTC,2022-01-14
50,50,1642032000,42703.34,42575.61,43919.67,579.48,24696386.2,42618.19,multiply,BTC,2022-01-13
51,51,1641945600,43963.59,43910.89,42743.03,466.12,20471836.58,43919.67,multiply,BTC,2022-01-12
