,Unnamed: 0,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
45,45,1642464000,0.7413,0.7179,0.733,1143.93,841.84,0.7359,invert_divide,BTC,2022-01-18
46,46,1642377600,0.7483,0.7217,0.7319,810.45,594.09,0.733,invert_divide,BTC,2022-01-17
47,47,1642291200,0.7382,0.7238,0.7301,615.9,450.75,0.7319,invert_divide,BTC,2022-01-16
48,48,1642204800,0.7422,0.7216,0.7314,677.91,494.94,0.7301,invert_divide,BTC,2022-01-15
49,49,1642118400,0.7375,0.7068,0.7304,1201.14,878.54,0.7314,invert_divide,BTC,2022-01-14
50,50,1642032000,0.7608,0.7263,0.7301,1182.43,863.64,0.7304,invert_divide,BTC,2022-01-13
51,51,1641945600,0.7363,0.7095,0.7336,1450.25,1058.81,0.7301,invert_divide,BTC,2022-01-12
52,52,1641859200,0.7408,0.7118,0.7363,1668.9,1224.3,0.7336,invert_divide,BTC,2022-01-11
53,53,1641772800,0.7439,0.7002,0.7368,1979.76,1457.7,0.7363,invert_divide,BTC,2022-01-10
54,54,1641686400,0.754,0.7263,0.7373,1066.24,785.6,0.7368,invert_divide,BTC,2022-01-09
55,55,1641600000,0.7481,0.7173,0.7373,1375.41,1014.03,0.7373,invert_divide,BTC,2022-01-08
56,56,1641513600,0.7689,0.7255,0.7388,2295.92,1692.86,0.7373,invert_divide,BTC,2022-01-07
57,57,1641427200,0.7497,0.7281,0.7369,1762.52,1302.09,0.7388,invert_divide,BTC,2022-01-06
58,58,1641340800,0.8036,0.713,0.7391,17051.67,12597.74,0.7388,invert_divide,ETH,2022-01-05
59,59,1641254400,0.7591,0.7287,0.7429,10349.62,7649.88,0.7391,invert_divide,ETH,2022-01-04
60,60,1641168000,0.7585,0.7269,0.7402,11015.04,8183.36,0.7429,invert_divide,ETH,2022-01-03
61,61,1641081600,0.7452,0.7191,0.7404,7158.43,5298.66,0.7402,invert_divide,ETH,2022-01-02
62,62,1640995200,0.7423,0.7228,0.7403,6139.85,4546.19,0.7404,invert_divide,ETH,2022-01-01
63,63,1640908800,0.7678,0.7283,0.7417,10288.91,7616.89,0.7403,invert_divide,ETH,2021-12-31
64,64,1640822400,0.753,0.7167,0.7411,10949.97,8121.64,0.7417,invert_divide,ETH,2021-12-30
65,65,1640736000,0.7854,0.7358,0.7456,14418.74,10686.11,0.7411,invert_divide,ETH,2021-12-29
66,66,1640649600,0.7931,0.7401,0.7444,14436.65,10763.56,0.7456,invert_divide,ETH,2021-12-28
67,67,1640563200,0.7608,0.7436,0.7468,5667.02,4218.58,0.7444,invert_divide,ETH,2021-12-27
68,68,1640476800,0.7551,0.7372,0.7475,5815.2,4342.65,0.7468,invert_divide,ETH,2021-12-26
69,69,1640390400,0.7549,0.7339,0.7468,6881.16,5143.89,0.7475,invert_divide,ETH,2021-12-25
70,70,1640304000,0.7632,0.7427,0.7465,8710.8,6505.11,0.7468,invert_divide,ETH,2021-12-24
71,71,1640217600,0.7539,0.7104,0.7529,14841.45,11079.57,0.7465,invert_divide,ETH,2021-12-23
72,72,1640131200,0.7755,0.7479,0.7505,6986.51,5259.96,0.7529,invert_divide,ETH,2021-12-22
73,73,1640044800,0.7602,0.7347,0.754,10886.72,8170.09,0.7505,invert_divide,ETH,2021-12-21
74,74,1639958400,0.7608,0.7175,0.759,10708.78,8074.39,0.754,invert_divide,ETH,2021-12-20
75,75,1639872000,0.7777,0.7515,0.7517,8098.06,6146.43,0.759,invert_divide,ETH,2021-12-19
76,76,1639785600,0.7584,0.7173,0.7603,9408.05,7072.33,0.7517,invert_divide,ETH,2021-12-18
77,77,1639699200,0.7769,0.7222,0.7539,19458.96,14794.63,0.7603,invert_divide,ETH,2021-12-17
78,78,1639612800,0.7836,0.7537,0.7512,12116.57,9135.18,0.7539,invert_divide,ETH,2021-12-16
79,79,1639526400,0.7646,0.6849,0.7523,23680.53,17788.55,0.7512,invert_divide,ETH,2021-12-15
80,80,1639440000,0.7567,0.7206,0.7611,14093.15,10602.04,0.7523,invert_divide,ETH,2021-12-14
81,81,1639353600,0.829,0.7382,0.7505,25087.13,19094.71,0.7611,invert_divide,ETH,2021-12-13
82,82,1639267200,0.7578,0.7242,0.7511,9466.0,7103.8,0.7505,invert_divide,ETH,2021-12-12
83,83,1639180800,0.7537,0.7058,0.7518,13747.1,10324.97,0.7511,invert_divide,ETH,2021-12-11
84,84,1639094400,0.8167,0.75,0.7606,19089.84,14352.12,0.7518,invert_divide,ETH,2021-12-10
85,85,1639008000,0.8309,0.755,0.7538,18035.82,13717.88,0.7606,invert_divide,ETH,2021-12-09
86,86,1638921600,0.7569,0.72,0.7583,13408.08,10106.63,0.7538,invert_divide,ETH,2021-12-08
87,87,1638835200,0.7785,0.7503,0.7571,12833.76,9731.44,0.7583,invert_divide,ETH,2021-12-07
88,88,1638748800,0.7604,0.6834,0.7534,24968.93,18904.09,0.7571,invert_divide,ETH,2021-12-06
89,89,1638662400,0.7642,0.7258,0.7569,15574.38,11734.19,0.7534,invert_divide,ETH,2021-12-05
90,90,1638576000,0.7754,0.6572,0.7536,35493.63,26865.73,0.7569,invert_divide,ETH,2021-12-04
91,91,1638489600,0.8263,0.7267,0.7482,17794.79,13410.91,0.7536,invert_divide,ETH,2021-12-03
92,92,1638403200,0.7673,0.736,0.7569,13082.37,9788.5,0.7482,invert_divide,ETH,2021-12-02
93,93,1638316800,0.785,0.7471,0.7482,17389.58,13161.52,0.7569,invert_divide,ETH,2021-12-01
94,94,1638230400,0.7659,0.7039,0.7546,20480.36,15322.49,0.7482,invert_divide,ETH,2021-11-30
95,95,1638144000,0.7585,0.7263,0.7552,12313.47,9291.24,0.7546,invert_divide,ETH,2021-11-29
96,96,1638057600,0.756,0.6984,0.7574,11901.34,8988.21,0.7552,invert_divide,ETH,2021-11-28
97,97,1637971200,0.7714,0.7431,0.754,7476.32,5662.91,0.7574,invert_divide,ETH,2021-11-27
98,98,1637884800,0.8501,0.7319,0.7481,25821.27,19470.25,0.754,invert_divide,ETH,2021-11-26
99,99,1637798400,0.7526,0.7024,0.7539,12093.55,9047.37,0.7481,invert_divide,ETH,2021-11-25
100,100,1637712000,0.7684,0.7356,0.745,12665.12,9548.55,0.7539,invert_divide,ETH,2021-11-24
101,101,1637625600,0.7523,0.697,0.7444,16512.94,12301.95,0.745,invert_divide,ETH,2021-11-23
102,102,1637539200,0.7827,0.7335,0.7494,17754.82,13216.82,0.7444,invert_divide,ETH,2021-11-22
103,103,1637452800,0.7766,0.746,0.7491,7708.1,5776.08,0.7494,invert_divide,ETH,2021-11-21
104,104,1637366400,0.7531,0.7145,0.7491,9131.78,6840.23,0.7491,invert_divide,ETH,2021-11-20
105,105,1637280000,0.7504,0.6901,0.7394,18527.93,13879.65,0.7491,invert_divide,ETH,2021-11-19
106,106,1637193600,0.803,0.7313,0.7462,23126.37,17099.05,0.7394,invert_divide,ETH,2021-11-18
107,107,1637107200,0.7473,0.7119,0.7502,18483.02,13791.99,0.7462,invert_divide,ETH,2021-11-17
108,108,1637020800,0.8126,0.7315,0.7423,35999.04,27007.63,0.7502,invert_divide,ETH,2021-11-16
109,109,1636934400,0.7745,0.7389,0.7511,13909.98,10325.7,0.7423,invert_divide,ETH,2021-11-15
110,110,1636848000,0.7618,0.7335,0.7431,10022.23,7527.74,0.7511,invert_divide,ETH,2021-11-14
111,111,1636761600,0.7515,0.7329,0.7435,7131.45,5299.7,0.7431,invert_divide,ETH,2021-11-13
112,112,1636675200,0.7668,0.718,0.745,18351.77,13644.24,0.7435,invert_divide,ETH,2021-11-12
113,113,1636588800,0.7528,0.7184,0.7423,11993.89,8935.24,0.745,invert_divide,ETH,2021-11-11
114,114,1636502400,0.7723,0.7156,0.7313,25417.63,18866.79,0.7423,invert_divide,ETH,2021-11-10
115,115,1636416000,0.7465,0.7286,0.731,15016.71,10981.9,0.7313,invert_divide,ETH,2021-11-09
116,116,1636329600,0.7329,0.7047,0.7343,16792.99,12275.11,0.731,invert_divide,ETH,2021-11-08
117,117,1636243200,0.7374,0.7181,0.7428,9817.45,7208.78,0.7343,invert_divide,ETH,2021-11-07
118,118,1636156800,0.745,0.7131,0.7427,8513.41,6323.67,0.7428,invert_divide,ETH,2021-11-06
119,119,1636070400,0.755,0.7372,0.7351,10779.55,8006.42,0.7427,invert_divide,ETH,2021-11-05
120,120,1635984000,0.7424,0.7174,0.7297,20692.74,15210.94,0.7351,invert_divide,ETH,2021-11-04
121,121,1635897600,0.7404,0.7095,0.734,22646.78,16525.69,0.7297,invert_divide,ETH,2021-11-03
122,122,1635811200,0.7361,0.6843,0.732,22230.22,16317.89,0.734,invert_divide,ETH,2021-11-02
123,123,1635724800,0.7414,0.7028,0.7308,18415.93,13480.79,0.732,invert_divide,ETH,2021-11-01
124,124,1635638400,0.7484,0.7107,0.731,13592.14,9932.71,0.7308,invert_divide,ETH,2021-10-31
125,125,1635552000,0.7473,0.7164,0.7285,11622.0,8495.71,0.731,invert_divide,ETH,2021-10-30
126,126,1635465600,0.7356,0.7005,0.7244,25871.19,18847.35,0.7285,invert_divide,ETH,2021-10-29
127,127,1635379200,0.7251,0.6619,0.7278,25092.75,18177.58,0.7244,invert_divide,ETH,2021-10-28
128,128,1635292800,0.7945,0.7262,0.7252,27794.94,20229.66,0.7278,invert_divide,ETH,2021-10-27
129,129,1635206400,0.7527,0.7185,0.7233,19263.95,13970.25,0.7252,invert_divide,ETH,2021-10-26
130,130,1635120000,0.7254,0.6966,0.7215,18343.2,13267.31,0.7233,invert_divide,ETH,2021-10-25
131,131,1635033600,0.7415,0.7004,0.7251,13189.96,9516.44,0.7215,invert_divide,ETH,2021-10-24
132,132,1634947200,0.7255,0.6858,0.7248,9903.23,7180.91,0.7251,invert_divide,ETH,2021-10-23
133,133,1634860800,0.7571,0.7107,0.7217,17264.34,12512.79,0.7248,invert_divide,ETH,2021-10-22
134,134,1634774400,0.776,0.7137,0.7188,30600.2,22082.86,0.7217,invert_divide,ETH,2021-10-21
135,135,1634688000,0.7198,0.6652,0.7227,22071.35,15865.06,0.7188,invert_divide,ETH,2021-10-20
136,136,1634601600,0.7244,0.6983,0.7251,12112.17,8754.02,0.7227,invert_divide,ETH,2021-10-19
137,137,1634515200,0.7533,0.7126,0.725,15934.77,11553.91,0.7251,invert_divide,ETH,2021-10-18
138,138,1634428800,0.7364,0.6884,0.7233,16502.12,11964.04,0.725,invert_divide,ETH,2021-10-17
139,139,1634342400,0.7495,0.7192,0.7244,14060.34,10169.97,0.7233,invert_divide,ETH,2021-10-16
140,140,1634256000,0.7299,0.7029,0.7283,16494.44,11948.26,0.7244,invert_divide,ETH,2021-10-15
141,141,1634169600,0.7349,0.6913,0.7302,16521.2,12032.97,0.7283,invert_divide,ETH,2021-10-14
142,142,1634083200,0.7316,0.6946,0.7355,10493.02,7661.71,0.7302,invert_divide,ETH,2021-10-13
143,143,1633996800,0.7472,0.7169,0.7341,13869.7,10200.78,0.7355,invert_divide,ETH,2021-10-12
144,144,1633910400,0.7472,0.6987,0.7335,14493.47,10639.12,0.7341,invert_divide,ETH,2021-10-11
145,145,1633824000,0.7726,0.7323,0.7328,10686.6,7838.37,0.7335,invert_divide,ETH,2021-10-10
146,146,1633737600,0.7441,0.7258,0.7324,6900.98,5057.25,0.7328,invert_divide,ETH,2021-10-09
147,147,1633651200,0.7548,0.7275,0.7316,13550.62,9924.27,0.7324,invert_divide,ETH,2021-10-08
148,148,1633564800,0.7453,0.71,0.7338,16427.47,12030.73,0.7324,invert_divide,ETH,2021-10-07
149,149,1633478400,0.7462,0.6903,0.734,22749.49,16708.06,0.7344,invert_divide,ETH,2021-10-06
150,150,1633392000,0.7393,0.7038,0.7337,14274.26,10477.8,0.734,invert_divide,ETH,2021-10-05
151,151,1633305600,0.7454,0.7113,0.7373,17563.81,12885.86,0.7337,invert_divide,ETH,2021-10-04
152,152,1633219200,0.7534,0.723,0.7387,11270.41,8309.79,0.7373,invert_divide,ETH,2021-10-03
153,153,1633132800,0.7559,0.7104,0.738,17555.48,12967.78,0.7387,invert_divide,ETH,2021-10-02
154,154,1633046400,0.743,0.6676,0.7436,21638.94,15969.36,0.738,invert_divide,ETH,2021-10-01
155,155,1632960000,0.7556,0.7061,0.7459,18204.9,13537.1,0.7436,invert_divide,ETH,2021-09-30
156,156,1632873600,0.7676,0.7249,0.741,13867.58,10343.45,0.7459,invert_divide,ETH,2021-09-29
157,157,1632787200,0.7783,0.7367,0.7315,20966.26,15536.88,0.741,invert_divide,ETH,2021-09-28
158,158,1632700800,0.7922,0.7309,0.7337,18610.75,13613.94,0.7315,invert_divide,ETH,2021-09-27
159,159,1632614400,0.7465,0.6583,0.7342,23186.96,17012.5,0.7337,invert_divide,ETH,2021-09-26
160,160,1632528000,0.744,0.7045,0.734,19746.7,14498.36,0.7342,invert_divide,ETH,2021-09-25
161,161,1632441600,0.7889,0.6869,0.7312,37938.65,27847.27,0.734,invert_divide,ETH,2021-09-24
162,162,1632355200,0.7349,0.7057,0.7358,21807.24,15944.55,0.7312,invert_divide,ETH,2021-09-23
163,163,1632268800,0.736,0.6532,0.7321,42748.38,31453.95,0.7358,invert_divide,ETH,2021-09-22
164,164,1632182400,0.8221,0.7051,0.7322,54264.93,39726.27,0.7321,invert_divide,ETH,2021-09-21
165,165,1632096000,0.821,0.7206,0.7291,44681.4,32717.38,0.7322,invert_divide,ETH,2021-09-20
166,166,1632009600,0.7564,0.719,0.728,13186.97,9614.85,0.7291,invert_divide,ETH,2021-09-19
167,167,1631923200,0.7503,0.7146,0.7284,12559.99,9144.21,0.728,invert_divide,ETH,2021-09-18
168,168,1631836800,0.7677,0.7191,0.7253,14225.15,10361.98,0.7284,invert_divide,ETH,2021-09-17
169,169,1631750400,0.7456,0.7089,0.7247,22002.7,15958.91,0.7253,invert_divide,ETH,2021-09-16
170,170,1631664000,0.725,0.6757,0.7263,15871.0,11501.36,0.7247,invert_divide,ETH,2021-09-15
171,171,1631577600,0.7264,0.6914,0.7252,16070.21,11672.32,0.7263,invert_divide,ETH,2021-09-14
172,172,1631491200,0.7561,0.6881,0.7247,29895.21,21679.23,0.7252,invert_divide,ETH,2021-09-13
173,173,1631404800,0.7384,0.6888,0.7252,17208.73,12470.32,0.7247,invert_divide,ETH,2021-09-12
174,174,1631318400,0.7425,0.7108,0.7251,20513.34,14875.87,0.7252,invert_divide,ETH,2021-09-11
175,175,1631232000,0.7959,0.7121,0.7274,30442.99,22075.26,0.7251,invert_divide,ETH,2021-09-10
176,176,1631145600,0.7579,0.7216,0.7291,25794.63,18763.11,0.7274,invert_divide,ETH,2021-09-09
177,177,1631059200,0.7419,0.6712,0.7285,38317.54,27937.6,0.7291,invert_divide,ETH,2021-09-08
178,178,1630972800,0.8293,0.6615,0.7219,61114.83,44521.16,0.7285,invert_divide,ETH,2021-09-07
179,179,1630886400,0.7289,0.6994,0.7201,16833.14,12152.12,0.7219,invert_divide,ETH,2021-09-06
180,180,1630800000,0.725,0.6994,0.721,16435.21,11835.12,0.7201,invert_divide,ETH,2021-09-05
181,181,1630713600,0.7356,0.7114,0.7203,23916.8,17244.46,0.721,invert_divide,ETH,2021-09-04
182,182,1630627200,0.7365,0.6805,0.7216,28243.22,20344.79,0.7203,invert_divide,ETH,2021-09-03
183,183,1630540800,0.7346,0.7111,0.7265,24098.5,17390.46,0.7216,invert_divide,ETH,2021-09-02
184,184,1630454400,0.7289,0.6435,0.7284,35942.51,26111.65,0.7265,invert_divide,ETH,2021-09-01
185,185,1630368000,0.7342,0.6763,0.7282,26841.28,19551.14,0.7284,invert_divide,ETH,2021-08-31
186,186,1630281600,0.7537,0.709,0.7262,18403.34,13402.15,0.7282,invert_divide,ETH,2021-08-30
187,187,1630195200,0.7395,0.7107,0.7266,11340.3,8235.47,0.7262,invert_divide,ETH,2021-08-29
188,188,1630108800,0.7365,0.7204,0.7273,8834.15,6418.98,0.7266,invert_divide,ETH,2021-08-28
189,189,1630022400,0.7289,0.6837,0.7305,16390.21,11920.31,0.7273,invert_divide,ETH,2021-08-27
190,190,1629936000,0.7641,0.7199,0.7275,19272.64,14079.57,0.7305,invert_divide,ETH,2021-08-26
191,191,1629849600,0.7323,0.6959,0.7294,17152.96,12479.12,0.7275,invert_divide,ETH,2021-08-25
192,192,1629763200,0.7712,0.7244,0.7279,20801.03,15171.96,0.7294,invert_divide,ETH,2021-08-24
193,193,1629676800,0.7405,0.711,0.7308,19695.37,14336.33,0.7279,invert_divide,ETH,2021-08-23
194,194,1629590400,0.7342,0.7076,0.7215,12888.84,9418.63,0.7308,invert_divide,ETH,2021-08-22
195,195,1629504000,0.7438,0.7204,0.7259,12683.7,9151.09,0.7215,invert_divide,ETH,2021-08-21
196,196,1629417600,0.7307,0.7028,0.7293,22068.37,16019.29,0.7259,invert_divide,ETH,2021-08-20
197,197,1629331200,0.7299,0.6774,0.727,21083.72,15377.21,0.7293,invert_divide,ETH,2021-08-19
198,198,1629244800,0.7505,0.7117,0.7267,24661.51,17929.37,0.727,invert_divide,ETH,2021-08-18
199,199,1629158400,0.7852,0.7226,0.7204,31184.38,22661.86,0.7267,invert_divide,ETH,2021-08-17
200,200,1629072000,0.7575,0.7182,0.7158,20116.91,14492.08,0.7204,invert_divide,ETH,2021-08-16
201,201,1628985600,0.7179,0.676,0.713,19636.18,14054.99,0.7158,invert_divide,ETH,2021-08-15
202,202,1628899200,0.7286,0.7025,0.7153,15301.17,10909.93,0.713,invert_divide,ETH,2021-08-14
203,203,1628812800,0.7163,0.6594,0.7216,26932.47,19265.72,0.7153,invert_divide,ETH,2021-08-13
204,204,1628726400,0.7594,0.7058,0.714,48466.63,34972.73,0.7216,invert_divide,ETH,2021-08-12
205,205,1628640000,0.7363,0.7052,0.715,23494.33,16775.5,0.714,invert_divide,ETH,2021-08-11
206,206,1628553600,0.731,0.6913,0.6996,32050.42,22917.47,0.715,invert_divide,ETH,2021-08-10
207,207,1628467200,0.7066,0.6443,0.7062,34692.91,24270.54,0.6996,invert_divide,ETH,2021-08-09
208,208,1628380800,0.754,0.6778,0.713,40354.18,28499.78,0.7062,invert_divide,ETH,2021-08-08
209,209,1628294400,0.7202,0.6471,0.7127,44746.18,31903.13,0.713,invert_divide,ETH,2021-08-07
210,210,1628208000,0.7263,0.6729,0.711,31333.86,22332.76,0.7127,invert_divide,ETH,2021-08-06
211,211,1628121600,0.7148,0.6444,0.7162,48016.77,34140.24,0.711,invert_divide,ETH,2021-08-05
212,212,1628035200,0.7282,0.6461,0.7165,31118.42,22285.47,0.7162,invert_divide,ETH,2021-08-04
213,213,1627948800,0.7526,0.7009,0.7168,25798.19,18483.28,0.7165,invert_divide,ETH,2021-08-03
214,214,1627862400,0.7316,0.6909,0.7176,29998.43,21502.86,0.7168,invert_divide,ETH,2021-08-02
215,215,1627776000,0.7522,0.6935,0.7076,33112.97,23760.96,0.7176,invert_divide,ETH,2021-08-01
216,216,1627689600,0.7144,0.6763,0.7093,19356.24,13696.67,0.7076,invert_divide,ETH,2021-07-31
217,217,1627603200,0.7129,0.6675,0.7121,30639.38,21732.07,0.7093,invert_divide,ETH,2021-07-30
218,218,1627516800,0.7165,0.6812,0.7154,16099.12,11463.69,0.7121,invert_divide,ETH,2021-07-29
219,219,1627430400,0.7389,0.7012,0.7176,25217.59,18041.37,0.7154,invert_divide,ETH,2021-07-28
220,220,1627344000,0.7272,0.6735,0.7202,35841.5,25719.43,0.7176,invert_divide,ETH,2021-07-27
221,221,1627257600,0.7856,0.7062,0.7275,52971.87,38148.75,0.7202,invert_divide,ETH,2021-07-26
222,222,1627171200,0.7296,0.7004,0.7275,14618.24,10635.04,0.7275,invert_divide,ETH,2021-07-25
223,223,1627084800,0.7315,0.6974,0.7241,21206.76,15426.87,0.7275,invert_divide,ETH,2021-07-24
224,224,1626998400,0.7261,0.6795,0.7213,25365.42,18367.87,0.7241,invert_divide,ETH,2021-07-23
225,225,1626912000,0.734,0.7002,0.7314,45116.03,32540.3,0.7213,invert_divide,ETH,2021-07-22
226,226,1626825600,0.7514,0.6424,0.7272,55021.51,40244.4,0.7314,invert_divide,ETH,2021-07-21
227,227,1626739200,0.7497,0.7011,0.7297,23837.23,17334.61,0.7272,invert_divide,ETH,2021-07-20
228,228,1626652800,0.764,0.7235,0.7228,16136.88,11774.4,0.7297,invert_divide,ETH,2021-07-19
229,229,1626566400,0.7575,0.717,0.7212,14108.31,10197.88,0.7228,invert_divide,ETH,2021-07-18
230,230,1626480000,0.7286,0.7038,0.7197,12288.43,8862.92,0.7212,invert_divide,ETH,2021-07-17
231,231,1626393600,0.7491,0.7078,0.7177,16703.77,12021.13,0.7197,invert_divide,ETH,2021-07-16
232,232,1626307200,0.7609,0.7026,0.7151,21942.99,15747.81,0.7177,invert_divide,ETH,2021-07-15
233,233,1626220800,0.7243,0.6672,0.7116,22903.26,16377.42,0.7151,invert_divide,ETH,2021-07-14
234,234,1626134400,0.7466,0.7015,0.7027,21411.21,15235.23,0.7116,invert_divide,ETH,2021-07-13
235,235,1626048000,0.7484,0.6916,0.6996,17091.03,12010.36,0.7027,invert_divide,ETH,2021-07-12
236,236,1625961600,0.7124,0.6858,0.7047,9776.53,6839.71,0.6996,invert_divide,ETH,2021-07-11
237,237,1625875200,0.7415,0.6964,0.7139,16318.82,11500.51,0.7047,invert_divide,ETH,2021-07-10
238,238,1625788800,0.7307,0.6876,0.7187,36583.54,26115.86,0.7139,invert_divide,ETH,2021-07-09
239,239,1625702400,0.7835,0.7075,0.7138,36304.64,26092.43,0.7187,invert_divide,ETH,2021-07-08
240,240,1625616000,0.7427,0.7089,0.7148,21801.03,15561.76,0.7138,invert_divide,ETH,2021-07-07
241,241,1625529600,0.7194,0.6747,0.7143,26204.79,18730.21,0.7148,invert_divide,ETH,2021-07-06
242,242,1625443200,0.7561,0.7057,0.7154,24975.24,17840.69,0.7143,invert_divide,ETH,2021-07-05
243,243,1625356800,0.7349,0.6751,0.7157,24468.2,17504.37,0.7154,invert_divide,ETH,2021-07-04
244,244,1625270400,0.7197,0.6835,0.719,15474.4,11074.31,0.7157,invert_divide,ETH,2021-07-03
245,245,1625184000,0.7205,0.6797,0.7238,23684.95,17030.33,0.719,invert_divide,ETH,2021-07-02
246,246,1625097600,0.7744,0.7115,0.7177,28342.44,20513.01,0.7238,invert_divide,ETH,2021-07-01
247,247,1625011200,0.7251,0.6613,0.7219,47673.78,34214.11,0.7177,invert_divide,ETH,2021-06-30
248,248,1624924800,0.7505,0.6913,0.72,33275.19,24022.7,0.7219,invert_divide,ETH,2021-06-29
249,249,1624838400,0.7399,0.6794,0.7219,56776.78,40877.73,0.72,invert_divide,ETH,2021-06-28
250,250,1624752000,0.7224,0.6571,0.7227,41613.06,30038.78,0.7219,invert_divide,ETH,2021-06-27
