,Unnamed: 0,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
1,1,1646265600,13.97,13.33,13.88,17075990.18,230535839.81,13.5,multiply,USDT,2022-03-03
2,2,1646179200,14.38,13.73,14.16,15291241.4,212288487.85,13.88,multiply,USDT,2022-03-02
3,3,1646092800,14.64,13.76,14.11,22261389.05,315138323.01,14.16,multiply,USDT,2022-03-01
4,4,1646006400,14.21,12.48,13.08,29676594.33,418745648.97,14.11,multiply,USDT,2022-02-28
5,5,1645920000,13.99,12.82,13.46,23798274.32,311299776.58,13.08,multiply,USDT,2022-02-27
6,6,1645833600,13.95,12.84,12.87,24171748.19,325249943.41,13.46,multiply,USDT,2022-02-26
7,7,1645747200,13.03,11.8,12.08,19559762.38,251671061.6,12.87,multiply,USDT,2022-02-25
8,8,1645660800,12.44,10.52,11.78,41447279.09,500574249.41,12.08,multiply,USDT,2022-02-24
9,9,1645574400,12.91,11.75,12.21,24463690.33,288286560.8,11.78,multiply,USDT,2022-02-23
10,10,1645488000,12.28,11.63,11.88,21739615.58,265461576.26,12.21,multiply,USDT,2022-02-22
11,11,1645401600,13.02,11.8,12.45,25459675.34,302564411.16,11.88,multiply,USDT,2022-02-21
12,12,1645315200,13.14,12.31,13.14,15545516.98,193475773.41,12.45,multiply,USDT,2022-02-20
13,13,1645228800,13.42,12.8,13.12,9464972.64,124395560.93,13.14,multiply,USDT,2022-02-19
14,14,1645142400,13.67,13.0,13.34,15060811.31,197637725.42,13.12,multiply,USDT,2022-02-18
15,15,1645056000,14.71,13.14,14.58,17485372.23,233290972.84,13.34,multiply,USDT,2022-02-17
16,16,1644969600,14.87,14.05,14.9,12838408.23,187200322.45,14.58,multiply,USDT,2022-02-16
17,17,1644883200,15.0,13.78,13.82,13684934.72,203909030.67,14.9,multiply,USDT,2022-02-15
18,18,1644796800,13.99,13.34,13.84,14038231.64,194078454.16,13.82,multiply,USDT,2022-02-14
19,19,1644710400,14.21,13.59,13.89,11544469.03,159745158.69,13.84,multiply,USDT,2022-02-13
20,20,1644624000,14.33,13.5,14.0,16267878.35,226008397.56,13.89,multiply,USDT,2022-02-12
21,21,1644537600,15.3,13.76,15.17,21800870.33,305291845.0,14.0,multiply,USDT,2022-02-11
22,22,1644451200,16.58,15.16,16.22,20189634.17,306310467.05,15.17,multiply,USDT,2022-02-10
23,23,1644364800,16.44,15.59,16.01,14503738.91,235305962.38,16.22,multiply,USDT,2022-02-09
24,24,1644278400,17.12,15.59,16.54,23666804.15,378960914.76,16.01,multiply,USDT,2022-02-08
25,25,1644192000,16.78,15.84,16.2,21526278.28,356086145.42,16.54,multiply,USDT,2022-02-07
26,26,1644105600,16.22,15.47,15.77,12912529.71,209242843.79,16.2,multiply,USDT,2022-02-06
27,27,1644019200,16.46,15.03,15.13,20536518.72,323758279.23,15.77,multiply,USDT,2022-02-05
28,28,1643932800,15.14,13.85,13.89,19378528.54,293264399.68,15.13,multiply,USDT,2022-02-04
29,29,1643846400,13.9,13.28,13.85,17370952.14,241253342.03,13.89,multiply,USDT,2022-02-03
30,30,1643760000,15.16,13.75,14.46,20703875.96,286756611.63,13.85,multiply,USDT,2022-02-02
31,31,1643673600,14.76,14.18,14.4,18867389.19,272835805.8,14.46,multiply,USDT,2022-02-01
32,32,1643587200,14.57,12.74,13.56,20803796.17,299607846.9,14.4,multiply,USDT,2022-01-31
33,33,1643500800,14.19,13.32,14.0,13185727.97,178772759.1,13.56,multiply,USDT,2022-01-30
34,34,1643414400,14.19,13.54,13.7,13330816.75,186640606.1,14.0,multiply,USDT,2022-01-29
35,35,1643328000,13.78,12.99,13.54,20053067.18,274800173.96,13.7,multiply,USDT,2022-01-28
36,36,1643241600,13.7,12.83,13.44,22749033.65,307958787.05,13.54,multiply,USDT,2022-01-27
37,37,1643155200,14.77,13.05,13.59,33105251.38,445009826.78,13.44,multiply,USDT,2022-01-26
38,38,1643068800,14.1,12.89,13.38,27289618.83,370862153.93,13.59,multiply,USDT,2022-01-25
39,39,1642982400,13.98,11.8,13.91,46489611.13,621856474.92,13.38,multiply,USDT,2022-01-24
40,40,1642896000,14.17,13.15,13.51,33253736.66,462492304.39,13.91,multiply,USDT,2022-01-23
41,41,1642809600,14.85,12.09,14.52,51857347.73,700338459.4,13.51,multiply,USDT,2022-01-22
42,42,1642723200,17.33,14.11,16.91,36394333.19,528368853.09,14.52,multiply,USDT,2022-01-21
43,43,1642636800,18.79,16.83,17.7,19083383.26,322665985.25,16.91,multiply,USDT,2022-01-20
44,44,1642550400,18.6,17.45,18.51,17753985.78,314219556.47,17.7,multiply,USDT,2022-01-19
45,45,1642464000,19.15,17.87,18.84,19869144.57,367685871.85,18.51,multiply,USDT,2022-01-18
46,46,1642377600,20.34,18.45,20.26,21011361.65,395930009.56,18.84,multiply,USDT,2022-01-17
47,47,1642291200,20.82,19.99,20.22,16684274.66,338006586.86,20.26,multiply,USDT,2022-01-16
48,48,1642204800,20.77,19.66,20.29,14686673.94,296959171.74,20.22,multiply,USDT,2022-01-15
49,49,1642118400,20.38,18.74,18.82,24662950.51,500343886.67,20.29,multiply,USDT,2022-01-14
50,50,1642032000,20.18,18.79,19.97,19716665.7,371157477.6,18.82,multiply,USDT,2022-01-13
51,51,1641945600,20.14,18.61,18.78,19637558.45,392072809.18,19.97,multiply,USDT,2022-01-12
52,52,1641859200,19.08,17.26,17.47,23601752.89,443268415.32,18.78,multiply,USDT,2022-01-11
