,Unnamed: 0,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
1,1,1646265600,606.51,581.42,614.17,762353.3,448827961.16,588.74,multiply,BTC,2022-03-03
2,2,1646179200,643.39,589.51,634.98,811960.57,498683160.22,614.17,multiply,BTC,2022-03-02
3,3,1646092800,665.01,629.54,620.5,899698.78,571286343.13,634.98,multiply,BTC,2022-03-01
4,4,1646006400,642.25,603.05,584.07,1101327.49,683378809.32,620.5,multiply,BTC,2022-02-28
5,5,1645920000,598.48,573.77,618.33,668353.62,390362118.37,584.07,multiply,BTC,2022-02-27
6,6,1645833600,637.09,616.46,566.72,618976.17,382733110.22,618.33,multiply,BTC,2022-02-26
7,7,1645747200,577.75,543.23,554.18,881389.41,499504460.18,566.72,multiply,BTC,2022-02-25
8,8,1645660800,582.04,522.26,576.46,1553065.94,860671659.85,554.18,multiply,BTC,2022-02-24
9,9,1645574400,604.34,572.91,525.41,892479.27,514477463.97,576.46,multiply,BTC,2022-02-23
10,10,1645488000,531.91,515.2,559.08,827524.07,434791696.61,525.41,multiply,BTC,2022-02-22
11,11,1645401600,607.12,558.58,612.04,1192578.57,666745865.48,559.08,multiply,BTC,2022-02-21
12,12,1645315200,629.15,570.8,601.27,1038012.36,635301304.79,612.04,multiply,BTC,2022-02-20
13,13,1645228800,604.44,589.92,592.65,514562.99,309393112.61,601.27,multiply,BTC,2022-02-19
14,14,1645142400,618.15,591.86,621.58,718010.75,425527267.56,592.65,multiply,BTC,2022-02-18
15,15,1645056000,626.68,609.75,661.74,715070.77,444470733.81,621.58,multiply,BTC,2022-02-17
16,16,1644969600,674.57,645.77,637.37,744664.92,492771822.22,661.74,multiply,BTC,2022-02-16
17,17,1644883200,637.91,610.92,627.47,867144.96,552689022.6,637.37,multiply,BTC,2022-02-15
18,18,1644796800,634.68,605.85,609.71,767805.39,481776012.61,627.47,multiply,BTC,2022-02-14
19,19,1644710400,632.05,602.81,585.18,514570.9,313737149.53,609.71,multiply,BTC,2022-02-13
20,20,1644624000,596.23,572.84,618.5,821861.66,480936270.9,585.18,multiply,BTC,2022-02-12
21,21,1644537600,671.21,614.42,707.77,943624.95,583627367.01,618.5,multiply,BTC,2022-02-11
22,22,1644451200,748.06,701.97,749.03,899884.15,636912246.81,707.77,multiply,BTC,2022-02-10
23,23,1644364800,767.07,737.68,734.09,758095.92,567835677.64,749.03,multiply,BTC,2022-02-09
24,24,1644278400,770.35,727.81,802.31,1024663.19,752193994.06,734.09,multiply,BTC,2022-02-08
25,25,1644192000,836.44,795.72,757.67,930235.36,746336600.7,802.31,multiply,BTC,2022-02-07
26,26,1644105600,774.66,751.83,696.65,655109.04,496359684.35,757.67,multiply,BTC,2022-02-06
27,27,1644019200,721.49,676.63,738.19,1030572.43,717952036.45,696.65,multiply,BTC,2022-02-05
28,28,1643932800,764.08,731.11,705.51,1291997.06,953740829.6,738.19,multiply,BTC,2022-02-04
29,29,1643846400,717.89,667.85,717.28,1671660.61,1179376183.31,705.51,multiply,BTC,2022-02-03
30,30,1643760000,772.39,685.04,752.98,2090837.5,1499706386.53,717.28,multiply,BTC,2022-02-02
31,31,1643673600,767.28,683.88,626.3,1923539.96,1448391057.11,752.98,multiply,BTC,2022-02-01
32,32,1643587200,634.04,586.12,626.17,1052053.34,658897288.72,626.3,multiply,BTC,2022-01-31
33,33,1643500800,647.78,622.61,642.34,678846.45,425070348.6,626.17,multiply,BTC,2022-01-30
34,34,1643414400,659.94,615.82,605.5,1123997.69,721992993.76,642.34,multiply,BTC,2022-01-29
35,35,1643328000,625.75,599.0,594.08,1146160.43,694000140.37,605.5,multiply,BTC,2022-01-28
36,36,1643241600,627.05,588.67,626.5,1210304.71,719021039.59,594.08,multiply,BTC,2022-01-27
37,37,1643155200,665.25,617.5,623.68,1551172.3,971809445.95,626.5,multiply,BTC,2022-01-26
38,38,1643068800,650.94,592.76,635.15,1649104.94,1028512896.31,623.68,multiply,BTC,2022-01-25
39,39,1642982400,698.34,617.64,665.02,2906523.18,1846082756.25,635.15,multiply,BTC,2022-01-24
40,40,1642896000,705.19,648.32,862.72,1798945.81,1196327203.0,665.02,multiply,BTC,2022-01-23
41,41,1642809600,990.72,826.24,764.15,2655481.38,2290936896.15,862.72,multiply,BTC,2022-01-22
42,42,1642723200,817.07,738.81,828.41,2250863.73,1720003979.17,764.15,multiply,BTC,2022-01-21
43,43,1642636800,876.21,822.87,879.86,791714.57,655865350.36,828.41,multiply,BTC,2022-01-20
44,44,1642550400,911.09,875.25,908.66,796728.8,701012464.95,879.86,multiply,BTC,2022-01-19
45,45,1642464000,914.93,882.48,938.09,727183.41,660762131.25,908.66,multiply,BTC,2022-01-18
46,46,1642377600,973.74,931.02,967.48,731422.69,686143124.81,938.09,multiply,BTC,2022-01-17
47,47,1642291200,986.62,959.6,953.14,584483.8,565474656.73,967.48,multiply,BTC,2022-01-16
48,48,1642204800,954.8,937.29,957.82,644389.78,614190733.66,953.14,multiply,BTC,2022-01-15
49,49,1642118400,990.3,953.58,1000.98,806367.08,772353145.3,957.82,multiply,BTC,2022-01-14
50,50,1642032000,1045.87,994.56,1004.82,969661.99,970608853.59,1000.98,multiply,BTC,2022-01-13
51,51,1641945600,1018.5,947.2,865.64,1148902.78,1154443739.75,1004.82,multiply,BTC,2022-01-12
